CLASS,OPEN,CLOSE,MA20,MA20-CLOSE,MA60,MA60-CLOSE,MA200,MA200-CLOSE,20-60 CROSS,20-200CROSS,60-200CROSS,EMA20
1,1212.187,1208.111,1191.03345,0,1188.674467,0,1246.187805,1,1,0,0,1211.913714
1,1207.985,1222.918,1191.55885,0,1188.808667,0,1245.84428,1,1,0,0,1209.52119
1,1222.056,1225.566,1193.19485,0,1189.646583,0,1245.501355,1,1,0,0,1223.17019
1,1225.525,1231.268,1194.64385,0,1190.63655,0,1245.19855,1,1,0,0,1226.109048
1,1231.159,1233.051,1196.46035,0,1191.7366,0,1244.906815,1,1,0,0,1231.43781
1,1232.95,1230.97,1198.33995,0,1192.804067,0,1244.59959,1,1,0,0,1232.85281
1,1230.969,1261.865,1201.19335,0,1194.264833,0,1244.59241,0,1,0,0,1233.912381
1,1261.872,1278.907,1205.3754,0,1196.289033,0,1244.69944,0,1,0,0,1263.488048
1,1279.488,1278.563,1210.6073,0,1197.98685,0,1244.80788,0,1,0,0,1278.874238
0,1278.668,1275.476,1215.6865,0,1199.7909,0,1244.94329,0,1,0,0,1278.269
0,1275.604,1292.046,1219.69825,0,1201.791833,0,1245.16805,0,1,0,0,1277.054095
0,1292.149,1291.847,1224.612,0,1203.9659,0,1245.40211,0,1,0,0,1292.027048
0,1291.834,1300.749,1230.1212,0,1206.179817,0,1245.678955,0,1,0,0,1292.69481
0,1300.793,1293.538,1235.1881,0,1208.510717,0,1245.92507,0,1,0,0,1300.062238
1,1292.204,1296.812,1240.73495,0,1210.26035,0,1246.145035,0,1,0,0,1293.84981
0,1296.775,1279.908,1246.23915,0,1212.171667,0,1246.28082,0,1,0,0,1295.202095
0,1279.906,1293.376,1250.8526,0,1213.7322,0,1246.477585,0,1,1,0,1281.190667
1,1293.393,1284.871,1256.32965,0,1215.36955,0,1246.641075,0,1,1,0,1292.566
0,1284.808,1260.72,1260.41155,0,1217.08395,0,1246.645305,0,1,1,0,1282.570905
0,1260.726,1283.265,1262.6438,0,1218.211617,0,1246.754525,0,1,1,0,1262.867143
0,1281.941,1280.719,1266.19135,0,1219.5802,0,1246.794235,0,1,1,0,1283.022524
0,1280.785,1274.611,1269.82175,0,1220.900533,0,1246.784015,0,1,1,0,1280.137286
0,1274.606,1261.364,1272.4064,1,1222.191883,0,1246.6995,0,1,1,0,1273.349381
0,1261.35,1272.376,1274.1963,1,1223.195683,0,1246.700905,0,1,1,0,1262.412762
0,1272.318,1265.335,1276.2517,1,1224.4409,0,1246.67264,0,1,1,0,1271.705429
0,1265.221,1233.223,1277.8659,1,1225.709633,0,1246.44563,1,1,1,0,1262.276714
0,1235.765,1237.973,1277.97855,1,1226.82935,0,1246.06263,1,1,1,0,1233.675381
0,1238.039,1238.615,1276.78395,1,1228.2871,0,1245.6838,1,1,1,0,1238.034143
0,1238.569,1233.45,1274.76935,1,1228.833867,0,1245.283,1,1,1,0,1238.123095
0,1233.344,1220.469,1272.5137,1,1229.429633,1,1244.81432,1,1,1,0,1232.213714
0,1220.446,1223.563,1269.76335,1,1229.637083,1,1244.3405,1,1,1,0,1220.763667
0,1223.46,1229.321,1266.3392,1,1229.957833,1,1243.89471,1,1,1,0,1224.111381
0,1227.369,1228.938,1263.2129,1,1230.586817,1,1243.460075,1,1,1,0,1229.284524
1,1228.829,1231.792,1259.62235,1,1231.24945,0,1243.048325,1,1,1,0,1229.20981
1,1231.666,1209.391,1256.53505,1,1231.730467,1,1242.52051,1,1,1,0,1229.658571
1,1209.292,1213.107,1252.164,1,1231.4022,1,1241.95379,1,1,1,0,1209.744905
1,1212.999,1208.804,1248.82395,1,1231.129183,1,1241.36989,1,1,1,0,1212.69719
1,1208.899,1200.519,1244.59535,1,1230.833683,1,1240.744015,1,1,1,0,1208.014952
1,1203.083,1202.254,1240.37775,1,1230.473817,1,1240.15579,1,1,1,0,1200.684238
1,1202.361,1203,1237.45445,1,1230.1481,1,1239.570355,1,1,0,0,1202.325048
1,1203.129,1204.931,1233.4412,1,1230.222,1,1239.00763,1,1,0,0,1203.183905
1,1204.916,1205.424,1229.6518,1,1230.344133,1,1238.444755,1,0,0,0,1204.977952
1,1205.319,1210.114,1226.19245,1,1230.5979,1,1237.9051,1,0,0,0,1205.870667
0,1210.026,1212.778,1223.62995,1,1230.823367,1,1237.33339,1,0,0,0,1210.367714
0,1213.174,1214.014,1220.65005,1,1231.1207,1,1236.72239,1,0,0,0,1212.895714
0,1213.971,1206.866,1218.084,1,1231.42995,1,1236.073415,1,0,0,0,1213.333238
1,1206.961,1204.542,1216.76615,1,1231.97935,1,1235.40234,1,0,0,0,1206.644667
1,1204.444,1202.196,1215.0946,1,1232.417983,1,1234.86863,1,0,0,0,1204.318571
1,1202.199,1200.107,1213.27365,1,1232.883433,1,1234.391665,1,0,0,0,1201.997048
1,1200.068,1166.982,1211.6065,1,1233.2689,1,1233.729985,1,0,0,0,1196.952238
1,1169.947,1169.607,1208.93215,1,1232.797917,1,1232.979315,1,0,0,0,1167.232
1,1169.727,1166.54,1206.23435,1,1232.395183,1,1232.2586,1,0,0,1,1169.314905
1,1166.509,1163.89,1203.0953,1,1232.143133,1,1231.524775,1,0,0,1,1166.287619
1,1163.855,1155.561,1199.8429,1,1231.551117,1,1230.74705,1,0,0,1,1163.096762
1,1155.636,1154.104,1196.03135,1,1231.10045,1,1229.97924,1,0,0,1,1155.422238
1,1154.057,1158.156,1193.267,1,1230.556717,1,1229.24891,1,0,0,1,1154.489905
1,1158.321,1156.82,1190.51945,1,1230.065333,1,1228.568065,1,0,0,1,1158.028762
1,1156.792,1156.402,1187.92025,1,1229.615083,1,1227.82456,1,0,0,1,1156.78019
1,1156.369,1149.737,1185.7144,1,1228.834567,1,1227.04378,1,0,0,1,1155.767238
1,1149.771,1171.709,1183.08855,1,1227.728933,1,1226.381375,1,0,0,1,1151.829571
1,1171.793,1171.912,1181.524,1,1227.052183,1,1225.74404,1,0,0,1,1171.728333
1,1172.003,1182.322,1179.87305,0,1226.448867,1,1225.17738,1,0,0,1,1172.903429
1,1182.546,1186.455,1178.71795,0,1225.772267,1,1224.69473,1,0,0,1,1182.715619
1,1186.57,1189.581,1177.535,0,1225.120417,1,1224.1736,1,0,0,1,1186.752714
1,1189.604,1191.772,1176.37515,0,1224.425633,1,1223.66181,1,0,0,1,1189.789667
1,1191.809,1194.961,1175.26305,0,1223.73765,1,1223.1937,1,0,0,1,1192.075714
1,1194.918,1203.143,1174.6678,0,1223.1375,1,1222.767335,1,0,0,1,1195.740238
1,1203.052,1198.464,1174.59785,0,1222.1588,1,1222.229515,1,0,0,0,1202.697381
1,1198.097,1197.208,1174.41125,0,1220.818083,1,1221.65929,1,0,0,0,1198.344381
1,1197.222,1185.89,1174.2663,0,1219.462167,1,1221.041715,1,0,0,0,1196.130095
0,1185.802,1183.65,1175.2117,0,1217.969067,1,1220.412165,1,0,0,0,1185.676667
0,1183.666,1203.818,1175.91385,0,1216.162467,1,1219.892895,1,0,0,0,1185.570762
0,1203.912,1201.916,1177.77775,0,1214.695317,1,1219.358635,1,0,0,0,1203.636857
0,1213.082,1217.712,1179.67905,0,1213.0481,0,1218.888775,1,0,0,0,1203.420381
0,1217.801,1214.634,1182.7866,0,1211.784333,0,1218.39706,1,0,0,0,1217.418857
0,1214.535,1208.919,1185.8131,0,1210.4147,1,1217.919075,1,0,0,0,1214.089714
0,1208.824,1201.192,1188.35125,0,1209.23155,1,1217.416085,1,0,0,0,1208.183095
0,1201.157,1194.427,1190.56985,0,1207.69515,1,1216.897405,1,0,0,0,1200.547714
0,1194.388,1207.477,1192.4711,0,1206.18775,0,1216.4609,1,0,0,0,1195.669857
0,1206.613,1207.955,1195.3581,0,1205.300367,0,1216.049625,1,0,0,0,1207.522524
0,1207.938,1199.216,1197.1704,0,1204.0452,1,1215.657,1,0,0,0,1207.122714
0,1199.254,1193.911,1198.5356,1,1202.686817,1,1215.22348,1,0,0,0,1198.710762
0,1193.9,1204.749,1199.11505,0,1201.341817,0,1214.86122,1,0,0,0,1194.94319
0,1204.722,1199.025,1200.02975,1,1200.398233,1,1214.476465,1,0,0,0,1204.203857
0,1198.981,1203.141,1200.50195,0,1199.175717,0,1214.087545,1,1,0,0,1199.417
0,1203.947,1206.438,1201.0704,0,1198.13915,0,1213.70246,1,1,0,0,1203.455
0,1206.452,1196.003,1201.64425,1,1197.692733,1,1213.23019,1,1,0,0,1205.44419
0,1195.933,1201.816,1201.28725,0,1196.993233,0,1212.80389,1,1,0,0,1196.556619
0,1201.71,1188.984,1201.45485,1,1196.379917,1,1212.3153,1,1,0,0,1200.593905
0,1188.942,1193.771,1201.04365,1,1195.638817,1,1211.851935,1,1,0,0,1189.439905
0,1193.763,1179.154,1201.4377,1,1195.19385,1,1211.412895,1,1,0,0,1192.378905
0,1179.305,1179.87,1201.2129,1,1194.4537,1,1210.966645,1,1,0,0,1179.22219
0,1179.851,1199.75,1200.0155,1,1193.629517,0,1210.67069,1,1,0,0,1181.763333
0,1199.732,1211.652,1199.9072,0,1193.14305,0,1210.38526,0,1,0,0,1200.883524
0,1211.555,1204.619,1199.6042,0,1192.807383,0,1210.074675,1,1,0,0,1210.98219
1,1204.662,1184.5,1199.10345,1,1192.72785,1,1209.71707,1,1,0,0,1202.702905
1,1184.524,1178.144,1197.8825,1,1192.251067,1,1209.33302,1,1,0,0,1183.894667
1,1177.526,1178.475,1196.7301,1,1191.740067,1,1208.981095,1,1,0,0,1178.175524
0,1178.478,1188.378,1195.9325,1,1191.372667,1,1208.721075,1,1,0,0,1179.418143
0,1188.347,1195.259,1194.97755,0,1191.1414,0,1208.552065,1,1,0,0,1189.033333
1,1195.215,1190.191,1194.34275,1,1191.012383,1,1208.36216,1,1,0,0,1194.776333
1,1190.176,1184.183,1193.8915,1,1190.766717,1,1208.11635,1,1,0,0,1189.61881
0,1184.2,1188.05,1193.4051,1,1190.4127,1,1207.88094,1,1,0,0,1184.551286
1,1188.753,1189.931,1192.57015,1,1190.044967,1,1207.73148,1,1,0,0,1188.229143
0,1189.861,1183.756,1192.11545,1,1189.664183,1,1207.525635,1,1,0,0,1189.342905
0,1183.711,1192.401,1191.1462,0,1189.159883,0,1207.411335,1,1,0,0,1184.579333
0,1192.327,1213.616,1190.44435,0,1188.9188,0,1207.39915,0,1,0,0,1194.421476
0,1213.571,1221.003,1191.325,0,1189.070033,0,1207.42959,0,1,0,0,1214.319524
0,1221.072,1223.741,1192.28435,0,1189.383483,0,1207.438965,0,1,0,0,1221.263762
0,1222.4,1223.837,1194.0222,0,1189.777383,0,1207.479785,0,1,0,0,1223.750143
0,1223.852,1224.151,1195.5255,0,1190.724967,0,1207.486895,0,1,0,0,1223.866905
0,1224.247,1209.434,1197.77535,0,1191.634033,0,1207.445215,0,1,0,0,1222.749381
0,1209.52,1209.994,1199.25355,0,1192.348933,0,1207.411325,0,1,0,0,1209.487333
0,1210.066,1205.954,1199.76575,0,1193.117333,0,1207.3587,1,1,0,0,1209.609238
0,1205.964,1205.69,1199.48085,0,1193.957217,0,1207.347445,1,1,0,0,1205.928857
0,1204.679,1203.952,1199.5344,0,1194.816983,0,1207.29156,1,1,0,0,1205.524476
1,1203.863,1206.827,1200.507,0,1195.58025,0,1207.25854,1,1,0,0,1204.22581
1,1206.79,1188.337,1201.94115,1,1196.4137,1,1207.246425,1,1,0,0,1205.066048
1,1188.373,1187.48,1202.43425,1,1196.94595,1,1207.25259,1,1,0,0,1188.255381
0,1187.504,1188.771,1202.38935,1,1197.575,1,1207.163325,1,1,0,0,1187.602952
0,1188.805,1190.127,1202.06495,1,1197.859367,1,1207.06333,1,1,0,0,1188.900143
0,1189.639,1191.13,1202.06175,1,1198.16295,1,1206.92045,1,1,0,0,1190.222524
0,1190.999,1189.044,1202.4091,1,1198.30975,1,1206.748175,1,1,0,0,1190.931333
0,1189.064,1193.564,1202.4588,1,1198.3529,1,1206.602785,1,1,0,0,1189.474476
0,1193.534,1185.637,1202.64045,1,1198.419283,1,1206.376765,1,1,0,0,1192.809048
0,1185.61,1177.724,1202.7345,1,1198.317033,1,1206.088825,1,1,0,0,1184.883381
0,1177.768,1171.51,1202.00065,1,1198.02975,1,1205.80063,1,1,0,0,1177.13219
0,1170.532,1171.284,1199.89535,1,1197.502533,1,1205.455915,1,1,0,0,1171.488476
0,1171.37,1173.535,1197.4094,1,1197.049533,1,1205.13084,1,1,0,0,1171.498381
0,1173.642,1177.276,1194.8991,1,1196.654983,1,1204.82665,1,0,0,0,1173.891286
0,1177.187,1186.303,1192.57105,1,1196.511417,1,1204.584785,1,0,0,0,1178.135714
0,1186.246,1181.653,1190.67865,1,1196.555633,1,1204.264825,1,0,0,0,1185.860143
0,1181.539,1181.456,1189.2896,1,1196.186217,1,1203.929775,1,0,0,0,1181.634238
0,1180.217,1183.958,1187.8627,1,1195.845217,1,1203.636955,1,0,0,0,1181.694286
0,1183.934,1185.957,1186.7629,1,1195.28265,1,1203.409785,1,0,0,0,1184.148381
0,1185.906,1182.267,1185.77625,1,1194.8047,1,1203.16667,1,0,0,0,1185.605571
0,1182.271,1184.969,1184.692,0,1194.3605,1,1202.951705,1,0,0,0,1182.524333
0,1185.02,1200.437,1183.5991,0,1194.090117,0,1202.822955,1,0,0,0,1186.442143
0,1200.469,1200.03,1184.2041,0,1194.190283,0,1202.67831,1,0,0,0,1200.398238
0,1199.352,1198.947,1184.8316,0,1194.066167,0,1202.609845,1,0,0,0,1199.926857
0,1198.937,1185.744,1185.3404,0,1193.916033,1,1202.53827,1,0,0,0,1197.689571
0,1185.854,1178.726,1185.12125,1,1193.6915,1,1202.568685,1,0,0,0,1185.075619
0,1178.684,1175.407,1184.50105,1,1193.438417,1,1202.61488,1,0,0,0,1178.409905
0,1175.355,1174.431,1183.8192,1,1192.949383,1,1202.66071,1,0,0,0,1175.314048
0,1174.486,1175.071,1182.86255,1,1192.539483,1,1202.69105,1,0,0,0,1174.491952
0,1184.023,1185.474,1182.33425,0,1192.07165,1,1202.9018,1,0,0,0,1176.061762
0,1185.546,1179.037,1182.72175,1,1191.72225,1,1203.09492,1,0,0,0,1184.860952
0,1179.079,1171.705,1183.0981,1,1191.439483,1,1203.068255,1,0,0,0,1178.338714
0,1173.75,1168.26,1183.11915,1,1190.937633,1,1203.057955,1,0,0,0,1171.376905
0,1168.247,1165.92,1182.8554,1,1190.592233,1,1203.110455,1,0,0,0,1168.037143
0,1165.828,1168.528,1182.2876,1,1190.12805,1,1203.145085,1,0,0,0,1166.168381
0,1173.349,1173.143,1181.39885,1,1189.95095,1,1203.21574,1,0,0,0,1168.967524
0,1173.038,1169.46,1180.97335,1,1189.838833,1,1203.258565,1,0,0,0,1172.792238
0,1169.416,1154.479,1180.37355,1,1189.334,1,1203.08816,1,0,0,0,1168.033238
0,1154.369,1156.759,1178.8996,1,1188.381117,1,1202.96129,1,0,0,0,1154.696143
0,1156.696,1158.052,1177.4397,1,1187.58345,1,1202.82017,1,0,0,0,1156.882143
0,1158.02,1163.35,1176.22895,1,1187.14265,1,1202.661245,1,0,0,0,1158.556571
0,1162.887,1162.388,1175.148,1,1186.896083,1,1202.56315,1,0,0,0,1163.258381
0,1162.477,1156.558,1173.24555,1,1186.627967,1,1202.38064,1,0,0,0,1161.832762
0,1156.508,1156.173,1171.07195,1,1186.097633,1,1202.155755,1,0,0,0,1156.521333
0,1156.072,1148.051,1168.93325,1,1185.4462,1,1201.888515,1,0,0,0,1155.399476
0,1147.956,1144.609,1167.0486,1,1184.743867,1,1201.62591,1,0,0,0,1147.72319
0,1144.515,1134.235,1165.34275,1,1184.0843,1,1201.291405,1,0,0,0,1143.621
0,1133.035,1132.157,1163.28415,1,1183.187383,1,1200.963875,1,0,0,0,1134.037095
0,1132.071,1099.398,1161.17045,1,1182.224483,1,1200.51481,1,0,0,0,1129.037095
0,1099.432,1099.599,1157.3868,1,1180.818517,1,1200.182605,1,0,0,0,1099.417143
1,1099.648,1094.125,1153.09305,1,1179.271817,1,1199.90069,1,0,0,0,1099.077667
0,1094.131,1090.913,1148.84745,1,1177.2803,1,1199.32621,1,0,0,0,1093.819095
0,1090.873,1098.271,1144.80785,1,1175.112133,1,1198.829045,1,0,0,0,1091.613762
0,1098.665,1097.276,1141.3084,1,1173.020967,1,1198.275315,1,0,0,0,1098.176238
0,1097.333,1094.301,1137.8762,1,1170.911617,1,1197.72523,1,0,0,0,1096.992667
0,1094.222,1095.911,1134.16485,1,1168.74745,1,1197.246875,1,0,0,0,1094.454333
1,1095.818,1097.567,1130.30325,1,1166.8554,1,1196.78881,1,0,0,0,1096.068714
0,1097.481,1089.021,1126.7086,1,1164.981617,1,1196.21926,1,0,0,0,1096.753095
1,1089.014,1095.13,1123.4357,1,1163.032733,1,1195.549475,1,0,0,0,1089.60281
1,1095.218,1093.221,1120.35425,1,1161.190067,1,1194.86814,1,0,0,0,1094.94819
1,1093.298,1084.256,1117.1127,1,1159.34455,1,1194.15675,1,0,0,0,1092.36719
1,1084.211,1085.748,1113.158,1,1157.3017,1,1193.474935,1,0,0,0,1084.398095
1,1085.731,1085.001,1109.326,1,1155.591883,1,1192.790955,1,0,0,0,1085.676857
1,1084.923,1089.335,1105.74815,1,1153.8839,1,1192.2448,1,0,0,0,1085.413762
1,1089.296,1093.77,1102.40625,1,1152.226633,1,1191.725635,1,0,0,0,1089.757381
1,1094.17,1091.846,1099.6922,1,1150.620683,1,1191.233875,1,0,0,0,1093.586762
1,1091.765,1105.811,1097.05405,0,1148.96595,1,1190.78,1,0,0,0,1093.176
1,1105.757,1108.608,1095.63285,0,1147.578733,1,1190.34835,1,0,0,0,1106.077381
1,1108.688,1124.025,1094.4554,0,1146.1628,1,1189.99118,1,0,0,0,1110.076286
1,1123.937,1114.324,1095.68675,0,1145.135933,1,1189.69329,1,0,0,0,1123.101095
1,1114.362,1114.46,1096.423,0,1144.079267,1,1189.37447,1,0,0,0,1114.336952
1,1113.901,1114.309,1097.43975,0,1143.128433,1,1189.07467,1,0,0,0,1114.445619
1,1114.379,1117.042,1098.60955,0,1142.17885,1,1188.774985,1,0,0,0,1114.569286
1,1117.139,1117.628,1099.5481,0,1141.2373,1,1188.38692,1,0,0,0,1117.09781
0,1117.611,1133.747,1100.5657,0,1140.243167,1,1188.0868,1,0,0,0,1119.163143
0,1133.672,1155.685,1102.538,0,1139.367233,0,1187.95691,1,0,0,0,1135.836333
0,1155.624,1160.737,1105.5267,0,1138.934433,0,1187.76354,1,0,0,0,1156.166143
0,1160.36,1162.959,1108.6852,0,1138.589117,0,1187.66533,1,0,0,0,1160.948619
0,1162.96,1153.588,1112.3821,0,1138.239133,0,1187.49963,1,0,0,0,1162.066524
1,1153.602,1146.083,1115.305,0,1137.69965,0,1187.29185,1,0,0,0,1152.873238
1,1146.202,1124.359,1117.9481,0,1137.096583,1,1186.99447,1,0,0,0,1144.014048
1,1124.256,1119.531,1119.95325,1,1136.086417,1,1186.57596,1,0,0,0,1123.89919
1,1130.765,1133.121,1121.6424,0,1134.737983,1,1186.16119,1,0,0,0,1120.825286
1,1132.787,1132.386,1124.0484,0,1133.622833,1,1185.76155,1,0,0,0,1133.051
0,1132.475,1134.799,1126.20095,0,1132.513483,0,1185.39499,1,0,0,0,1132.61581
0,1134.754,1139.304,1128.2524,0,1131.6644,0,1184.97692,1,0,0,0,1135.228048
0,1139.206,1133.059,1130.6253,0,1131.007367,0,1184.514385,1,0,0,0,1138.709238
0,1132.964,1125.72,1131.9877,1,1130.301567,1,1183.986645,1,1,0,0,1132.360048
0,1125.796,1120.94,1132.8433,1,1129.489717,1,1183.42609,1,1,0,0,1125.264762
0,1122.67,1120.531,1132.68905,1,1128.587533,1,1182.873895,1,1,0,0,1120.901048
0,1120.598,1120.641,1132.9994,1,1127.50515,1,1182.167775,1,1,0,0,1120.541476
1,1120.726,1122.739,1133.30845,1,1126.531883,1,1181.386935,1,1,0,0,1120.84081
1,1122.664,1107.84,1133.72995,1,1125.715783,1,1180.53332,1,1,0,0,1121.320048
1,1107.81,1111.686,1133.26985,1,1124.708783,1,1179.71437,1,1,0,0,1108.206286
1,1111.655,1107.333,1132.97275,1,1123.804883,1,1178.790805,1,1,0,0,1111.271429
1,1107.106,1104.813,1131.65205,1,1122.784967,1,1177.855635,1,1,0,0,1107.093
1,1104.788,1109.074,1129.10845,1,1121.646133,1,1176.89726,1,1,0,0,1105.21881
0,1109.145,1105.139,1126.5253,1,1120.6397,1,1175.955265,1,1,0,0,1108.699238
0,1105.215,1119.808,1123.6343,1,1119.817367,1,1175.070245,1,1,0,0,1106.536048
0,1119.879,1130.926,1121.9453,0,1119.201517,0,1174.325335,1,1,0,0,1120.866857
0,1130.906,1138.527,1121.18745,0,1118.749417,0,1173.55109,1,1,0,0,1131.649905
0,1138.771,1137.297,1121.89585,0,1118.3357,0,1172.81322,1,1,0,0,1138.409857
0,1137.32,1132.273,1122.78415,0,1117.917517,0,1172.170985,1,1,0,0,1136.818524
0,1132.294,1124.416,1122.74175,0,1117.512767,0,1171.37674,1,1,0,0,1131.524714
0,1124.351,1131.978,1122.34325,0,1116.983483,0,1170.633035,1,1,0,0,1125.13619
0,1132.058,1149.732,1122.2022,0,1116.7156,0,1170.00864,1,1,0,0,1133.668857
0,1149.67,1145.071,1122.7236,0,1116.800983,0,1169.427175,1,1,0,0,1149.288095
0,1144.956,1146.757,1123.3242,0,1116.981583,0,1168.79908,1,1,0,0,1145.231571
0,1146.838,1132.265,1124.37605,0,1117.224917,0,1168.13373,1,1,0,0,1145.37681
0,1132.22,1125.898,1124.9423,0,1117.7727,0,1167.597105,1,1,0,0,1131.658619
1,1125.798,1115.205,1125.21065,1,1118.211017,1,1166.983265,1,1,0,0,1124.879619
1,1115.215,1113.668,1124.93885,1,1118.56235,1,1166.35853,1,1,0,0,1115.058619
1,1113.71,1138.181,1124.4853,0,1118.9416,0,1165.882185,1,1,0,0,1116.002571
1,1137.297,1136.778,1126.00235,0,1119.606767,0,1165.46373,1,1,0,0,1138.047381
0,1136.82,1135.668,1127.25695,0,1120.265133,0,1165.024255,1,1,0,0,1136.672286
0,1135.667,1146.479,1128.6737,0,1120.954583,0,1164.610045,1,1,0,0,1136.697619
0,1146.428,1145.162,1130.757,0,1121.797383,0,1164.191165,1,1,0,0,1146.353571
0,1145.194,1140.817,1132.5614,0,1122.590633,0,1163.73629,1,1,0,0,1144.74819
0,1140.772,1155.61,1134.3453,0,1123.4539,0,1163.467385,1,1,0,0,1142.225857
0,1154.737,1155.738,1136.1354,0,1124.4619,0,1163.18054,1,1,0,0,1155.62219
0,1155.731,1161.624,1137.376,0,1125.50385,0,1162.94464,1,1,0,0,1156.298571
0,1161.666,1167.642,1138.53085,0,1126.793317,0,1162.780255,0,1,0,0,1162.197143
0,1167.725,1185.247,1140.0481,0,1128.158217,0,1162.69522,0,1,0,0,1169.318667
0,1185.338,1181.64,1142.6968,0,1129.828983,0,1162.58842,0,1,0,0,1184.903476
0,1181.602,1176.082,1145.558,0,1131.3674,0,1162.444175,0,1,0,0,1181.110667
0,1176.305,1177.415,1147.7632,0,1132.739267,0,1162.30413,0,1,0,0,1176.208952
0,1177.35,1169.059,1149.14735,0,1134.165417,0,1162.098855,0,1,0,0,1176.61919
0,1169.14,1177.302,1150.34675,0,1135.21955,0,1161.921475,0,1,0,0,1169.844048
0,1177.231,1165.812,1151.874,0,1136.36445,0,1161.680465,0,1,0,0,1176.207714
0,1165.849,1165.505,1153.55135,0,1137.0609,0,1161.47366,0,1,0,0,1165.782762
0,1165.608,1164.129,1155.5317,0,1137.913917,0,1161.271595,0,1,0,0,1165.373952
0,1163.68,1164.117,1157.9779,0,1138.741733,0,1161.0812,0,1,0,0,1164.127857
0,1164.051,1163.773,1160.50035,0,1139.571867,0,1160.89953,0,1,0,0,1164.084238
0,1163.841,1166.267,1161.77995,0,1140.350717,0,1160.895955,0,1,1,0,1164.010524
0,1166.207,1158.732,1163.2544,1,1141.161367,0,1160.84158,1,1,1,0,1165.549381
0,1158.625,1147.255,1164.4076,1,1141.577783,0,1160.745155,1,1,1,0,1157.638952
0,1147.153,1141.886,1164.4464,1,1141.437283,0,1160.635135,1,1,1,0,1146.743667
0,1141.191,1140.573,1164.2826,1,1141.1231,1,1160.560195,1,1,1,0,1141.760952
0,1140.607,1133.067,1164.2704,1,1140.75,1,1160.45501,1,1,1,0,1139.858143
0,1133.144,1119.98,1163.14325,1,1140.407983,1,1160.26413,1,1,1,0,1131.820619
0,1120.084,1109.948,1161.35535,1,1139.972933,1,1160.02977,1,1,1,0,1119.024571
0,1109.894,1105.438,1158.77155,1,1139.73275,1,1159.77495,1,1,0,0,1109.518476
0,1105.433,1089.337,1155.66135,1,1139.497867,1,1159.47295,1,1,0,0,1103.904571
0,1088.839,1089.945,1150.86585,1,1138.768133,1,1159.06413,1,1,0,0,1089.394905
0,1089.874,1092.809,1146.2811,1,1138.060783,1,1158.668615,1,1,0,0,1090.217762
0,1092.86,1090.085,1142.11745,1,1137.36095,1,1158.20743,1,1,0,0,1092.549571
0,1090.016,1086.741,1137.75095,1,1136.540633,1,1157.70886,1,1,0,0,1089.766524
0,1086.705,1083.927,1133.63505,1,1135.768667,1,1157.18059,1,0,0,0,1086.473
0,1083.948,1083.485,1128.9663,1,1135.072117,1,1156.639155,1,0,0,0,1083.884905
0,1088.765,1089.185,1124.84995,1,1134.447867,1,1156.110275,1,0,0,0,1084.027857
1,1089.245,1083.597,1121.03395,1,1133.925433,1,1155.512545,1,0,0,0,1088.65281
0,1083.597,1069.255,1117.00735,1,1133.308033,1,1154.8665,1,0,0,0,1082.231095
0,1069.295,1071.722,1112.26425,1,1132.416633,1,1154.23907,1,0,0,0,1069.489952
0,1071.809,1082.026,1107.6617,1,1131.814667,1,1153.71975,1,0,0,0,1072.703333
0,1081.974,1077.47,1103.44965,1,1131.320333,1,1153.18885,1,0,0,0,1081.592095
0,1076.394,1075.716,1099.38655,1,1130.822617,1,1152.54834,1,0,0,0,1077.302952
0,1075.8,1070.008,1095.8096,1,1130.337667,1,1151.8888,1,0,0,0,1075.172381
0,1070.083,1075.312,1092.2157,1,1129.686567,1,1151.1768,1,0,0,0,1070.513143
0,1075.223,1070.602,1088.95265,1,1129.18945,1,1150.45664,1,0,0,0,1074.863429
1,1070.575,1071.85,1085.8294,1,1128.36935,1,1149.771295,1,0,0,0,1070.720857
1,1071.797,1057.524,1083.4229,1,1127.38475,1,1149.052955,1,0,0,0,1070.485619
1,1057.499,1057.123,1080.8017,1,1126.0347,1,1148.366435,1,0,0,0,1057.48581
0,1057.127,1064.204,1078.38595,1,1124.698467,1,1147.65007,1,0,0,0,1057.797381
1,1064.242,1069.84,1077.1293,1,1123.563983,1,1146.959495,1,0,0,0,1064.740762
0,1069.9,1054.05,1076.12405,1,1122.654383,1,1146.233665,1,0,0,0,1068.33619
0,1053.986,1063.212,1074.1861,1,1121.355583,1,1145.58017,1,0,0,0,1054.922571
0,1063.224,1085.278,1072.84245,0,1119.913583,1,1144.982815,1,0,0,0,1065.313524
0,1085.245,1083.133,1072.7693,0,1118.917033,1,1144.403355,1,0,0,0,1085.073714
0,1083.15,1071.034,1072.7296,1,1117.856633,1,1143.74282,1,0,0,0,1081.980714
0,1071.101,1076.004,1072.10705,0,1116.836117,1,1143.09065,1,0,0,0,1071.507333
0,1075.902,1072.26,1071.448,0,1116.00455,1,1142.471935,1,0,0,0,1075.647429
0,1072.36,1071.987,1070.88115,0,1115.2888,1,1141.82279,1,0,0,0,1072.234
0,1071.944,1074.233,1071.01775,0,1114.594117,1,1141.249035,1,0,0,0,1072.200905
0,1073.223,1072.193,1071.1433,0,1113.528317,1,1140.641145,1,0,0,0,1074.038714
